Geo Point;Geo Shape;Haltestellennummer;Haltestellenname;Angezeigter_Name;Transportunternehmen_Nummer;Transportunternehmen_Name;Gemeindenummer;Gemeinde_Name;Gebiet;Höhe;Haltestellenart;Haltestellentyp;Zum Objekt navigieren
47.68466491382533, 7.504625012296406;"{""coordinates"": [7.504625012296406, 47.68466491382533], ""type"": ""Point""}";2000040;Kembs, Rond-Point rue des Prés;Rond-Point rue des Prés;0;distribus;;Kembs;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.68466491382532&lon=7.504625012296406&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.58799261284204, 7.579732205963986;"{""coordinates"": [7.579732205963986, 47.58799261284204], ""type"": ""Point""}";2000044;Huningue, Rue du Blochmont;Rue du Blochmont;0;distribus;;Huningue;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.58799261284204&lon=7.579732205963986&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.63944341216501, 7.51254830802201;"{""coordinates"": [7.51254830802201, 47.63944341216501], ""type"": ""Point""}";2000051;Bartenheim, Victor Hugo;Victor Hugo;0;distribus;;Bartenheim;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.639443412165015&lon=7.512548308022009&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.62156841406956, 7.530170405764649;"{""coordinates"": [7.530170405764649, 47.62156841406956], ""type"": ""Point""}";2000052;Saint-Louis, Rue du Muguet;Rue du Muguet;0;distribus;;Saint-Louis;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.62156841406956&lon=7.53017040576465&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.609792411485316, 7.561164612201248;"{""coordinates"": [7.561164612201248, 47.609792411485316], ""type"": ""Point""}";2000053;Village-Neuf, Rue de la Paix;Rue de la Paix;0;distribus;;Village-Neuf;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.609792411485316&lon=7.561164612201248&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.604430609773665, 7.544800511411037;"{""coordinates"": [7.544800511411037, 47.604430609773665], ""type"": ""Point""}";2000056;Saint-Louis, Rue de Séville;Rue de Séville;0;distribus;;Saint-Louis;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.604430609773665&lon=7.544800511411038&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.57649499819579, 7.521417314095705;"{""coordinates"": [7.521417314095705, 47.57649499819579], ""type"": ""Point""}";2000065;Hésingue, École-Mairie;École-Mairie;0;distribus;;Hésingue;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.57649499819579&lon=7.521417314095705&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.60761693258309, 7.563711141163093;"{""coordinates"": [7.563711141163093, 47.60761693258309], ""type"": ""Point""}";2000073;Village-Neuf, Rue des Sports;Rue des Sports;0;distribus;;Village-Neuf;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.607616932583085&lon=7.563711141163093&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.5779488653947, 7.571206973410281;"{""coordinates"": [7.571206973410281, 47.5779488653947], ""type"": ""Point""}";2000074;Saint-Louis, Frontière;Frontière;0;distribus;;Saint-Louis;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.577948865394696&lon=7.571206973410281&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.58413266632485, 7.565426163399086;"{""coordinates"": [7.565426163399086, 47.58413266632485], ""type"": ""Point""}";2000076;Saint-Louis, Claude Hess;Claude Hess;0;distribus;;Saint-Louis;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.584132666324855&lon=7.565426163399086&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.58859170766463, 7.561215880930126;"{""coordinates"": [7.561215880930126, 47.58859170766463], ""type"": ""Point""}";2000077;Saint-Louis, Breisach;Breisach;0;distribus;;Saint-Louis;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.58859170766463&lon=7.561215880930126&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.589935604572744, 7.5594743057663365;"{""coordinates"": [7.559474305766336, 47.589935604572744], ""type"": ""Point""}";2000078;Saint-Louis, Église Saint-Louis;Église Saint-Louis;0;distribus;;Saint-Louis;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.58993560457274&lon=7.5594743057663365&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.56772778034381, 7.526020048185184;"{""coordinates"": [7.526020048185184, 47.56772778034381], ""type"": ""Point""}";2000086;Hégenheim, Rue des Chênes;Rue des Chênes;0;distribus;;Hégenheim;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.5677277803438&lon=7.526020048185182&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.62982742321117, 7.4806836917981325;"{""coordinates"": [7.480683691798133, 47.62982742321117], ""type"": ""Point""}";2000088;Bartenheim, Rue Robert Hassler;Rue Robert Hassler;0;distribus;;Bartenheim;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.62982742321117&lon=7.4806836917981325&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.558589410548954, 7.505276801485993;"{""coordinates"": [7.505276801485993, 47.558589410548954], ""type"": ""Point""}";2000096;Buschwiler, Vosges;Vosges;0;distribus;;Buschwiler;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.558589410548954&lon=7.505276801485993&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.60915141015872, 7.568397210517103;"{""coordinates"": [7.568397210517103, 47.60915141015872], ""type"": ""Point""}";2000104;Village-Neuf, Rue du Marché;Rue du Marché;0;distribus;;Village-Neuf;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.60915141015872&lon=7.568397210517102&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.63150260673995, 7.538388710491025;"{""coordinates"": [7.538388710491025, 47.63150260673995], ""type"": ""Point""}";2000107;Rosenau, Les Biches;Les Biches;0;distribus;;Rosenau;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.631502606739964&lon=7.538388710491025&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.63920761105676, 7.530676007558441;"{""coordinates"": [7.530676007558441, 47.63920761105676], ""type"": ""Point""}";2000110;Rosenau, Petit Canal;Petit Canal;0;distribus;;Rosenau;F;;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.63920761105675&lon=7.530676007558441&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.58993489993759, 7.554904093696342;"{""coordinates"": [7.554904093696342, 47.58993489993759], ""type"": ""Point""}";96015;St-Louis, Gare de Saint-Louis;Gare de Saint-Louis;823;BVB;9998;Saint-Louis;F;254;Tramhaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.58993489993758&lon=7.554904093696342&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.5147414625212, 7.557641677718616;"{""coordinates"": [7.557641677718616, 47.5147414625212], ""type"": ""Point""}";1000063;Oberwil BL, Zentrum;Oberwil Zentrum;37;BLT;2771;Oberwil (BL);BL;297;Tram- und Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.5147414625212&lon=7.557641677718616&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.53120829685898, 7.691266086522063;"{""coordinates"": [7.691266086522063, 47.53120829685898], ""type"": ""Point""}";95908;Pratteln, Zurlinden;Zurlinden;811;AAGL;2831;Pratteln;BL;272;Bushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.531208296858985&lon=7.691266086522063&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.55515008016296, 7.600958229589705;"{""coordinates"": [7.600958229589705, 47.55515008016296], ""type"": ""Point""}";30638;St. Alban-Tal;Basel St. Alban-Tal;191;BPG;2701;Basel;BS;243;Schiffanlegestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.55515008016295&lon=7.600958229589705&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54938468607061, 7.646320774476248;"{""coordinates"": [7.646320774476248, 47.54938468607061], ""type"": ""Point""}";30784;Muttenz Schifflände;Muttenz Schifflände;191;BPG;2770;Muttenz;BL;274;Schiffanlegestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.54938468607061&lon=7.646320774476248&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.53757610575403, 7.7122855243269814;"{""coordinates"": [7.712285524326981, 47.53757610575403], ""type"": ""Point""}";30640;Augst BL, Kraftwerk;Augst BL Kraftwerk;191;BPG;2822;Augst;BL;274;Schiffanlegestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.53757610575403&lon=7.71228552432698&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252C
47.55814553956586, 7.594391436397729;"{""coordinates"": [7.594391436397729, 47.55814553956586], ""type"": ""Point""}";8000001;Münster-Fähre Kleinbasel;Münster-Fähre Kleinbasel;;-;2701;Basel;BS;;Fährianlegestelle;Privatangebot;https://opendatabs.github.io/map-links/?lat=47.55814553956586&lon=7.594391436397731&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56945494715056, 7.586217818470868;"{""coordinates"": [7.586217818470868, 47.56945494715056], ""type"": ""Point""}";8000005;St. Johann-Fähre Kleinbasel;St. Johann-Fähre Kleinbasel;;-;2701;Basel;BS;;Fährianlegestelle;Privatangebot;https://opendatabs.github.io/map-links/?lat=47.56945494715056&lon=7.586217818470867&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.54591046720419, 7.589004380558462;"{""coordinates"": [7.589004380558462, 47.54591046720419], ""type"": ""Point""}";5000003;Basel SBB;Basel SBB;;-;2701;Basel;BS;;Fernbushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.545910467204195&lon=7.589004380558461&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.55081943412692, 7.597199069683721;"{""coordinates"": [7.597199069683721, 47.55081943412692], ""type"": ""Point""}";5000002;Gartenstrasse;Gartenstrasse;;-;2701;Basel;BS;;Fernbushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.55081943412693&lon=7.597199069683719&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.56588518121608, 7.602197483579637;"{""coordinates"": [7.602197483579637, 47.56588518121608], ""type"": ""Point""}";5000001;Mattenstrasse;Mattenstrasse;;-;2701;Basel;BS;;Fernbushaltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.56588518121608&lon=7.602197483579637&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.405231132880445, 7.124178915336526;"{""coordinates"": [7.124178915336526, 47.405231132880445], ""type"": ""Point""}";125;Courgenay;Courgenay;11;SBB;6784;Courgenay;JU;488;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.40523113288045&lon=7.124178915336526&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.33521249820423, 7.209281795119045;"{""coordinates"": [7.209281795119045, 47.33521249820423], ""type"": ""Point""}";123;Glovelier;Glovelier;11;SBB;6729;Haute-Sorne;JU;505;Bahnhof;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.335212498204235&lon=7.209281795119045&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.33669137674192, 7.246826343978916;"{""coordinates"": [7.246826343978916, 47.33669137674192], ""type"": ""Point""}";122;Bassecourt;Bassecourt;11;SBB;6729;Haute-Sorne;JU;478;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.33669137674192&lon=7.246826343978918&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.33504825929739, 7.291141825458052;"{""coordinates"": [7.291141825458052, 47.33504825929739], ""type"": ""Point""}";121;Courfaivre;Courfaivre;11;SBB;6729;Haute-Sorne;JU;451;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.33504825929739&lon=7.291141825458052&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.43386782601032, 7.53046845073665;"{""coordinates"": [7.53046845073665, 47.43386782601032], ""type"": ""Point""}";114;Zwingen;Zwingen;11;SBB;2793;Zwingen;BL;347;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.433867826010314&lon=7.53046845073665&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.441291730512866, 7.591980630033393;"{""coordinates"": [7.591980630033393, 47.441291730512866], ""type"": ""Point""}";115;Grellingen;Grellingen;11;SBB;2786;Grellingen;BL;322;S-Bahn-Haltestelle;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.441291730512866&lon=7.591980630033393&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.55120900080458, 7.7921702626365335;"{""coordinates"": [7.792170262636533, 47.55120900080458], ""type"": ""Point""}";301;Rheinfelden;Rheinfelden;11;SBB;4258;Rheinfelden;AG;285;Bahnhof;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.55120900080458&lon=7.792170262636532&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.55977000348016, 8.061274798917466;"{""coordinates"": [8.061274798917466, 47.55977000348016], ""type"": ""Point""}";322;Laufenburg;Laufenburg;11;SBB;4170;Laufenburg;AG;318;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.559770003480175&lon=8.061274798917466&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.582044779063324, 7.8107824683226585;"{""coordinates"": [7.810782468322659, 47.582044779063324], ""type"": ""Point""}";18817;Beuggen;Beuggen;368;DB;9998;Rheinfelden;D;280;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.58204477906333&lon=7.8107824683226585&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.56450633579485, 8.058954023862364;"{""coordinates"": [8.058954023862364, 47.56450633579485], ""type"": ""Point""}";18828;Laufenburg (Baden);Laufenburg (Baden);368;DB;9998;Laufenburg;D;300;Bahnhof;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.56450633579485&lon=8.058954023862364&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.62134282145155, 8.220076800105439;"{""coordinates"": [8.220076800105439, 47.62134282145155], ""type"": ""Point""}";18837;Waldshut;Waldshut;368;DB;9998;Waldshut;D;343;Bahnhof;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.62134282145155&lon=8.220076800105439&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.46586162545005, 7.847663075757583;"{""coordinates"": [7.847663075757583, 47.46586162545005], ""type"": ""Point""}";27;Gelterkinden;Gelterkinden;11;SBB;2846;Gelterkinden;BL;403;Bahnhof;Regelhaltestelle (Tag und Nacht);https://opendatabs.github.io/map-links/?lat=47.46586162545005&lon=7.847663075757581&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
47.43901446366363, 7.851427171769049;"{""coordinates"": [7.851427171769049, 47.43901446366363], ""type"": ""Point""}";32;Sommerau;Sommerau;11;SBB;2846;Gelterkinden;BL;450;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.439014463663625&lon=7.851427171769047&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.442518658440754, 7.761222824857097;"{""coordinates"": [7.761222824857097, 47.442518658440754], ""type"": ""Point""}";83;Lampenberg-Ramlinsburg;Lampenberg-Ramlinsburg;94;WB;2887;Lampenberg;BL;396;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.442518658440754&lon=7.761222824857097&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%25
47.42742940931078, 7.771145713324607;"{""coordinates"": [7.771145713324607, 47.42742940931078], ""type"": ""Point""}";84;Hölstein;Hölstein;94;WB;2886;Hölstein;BL;423;S-Bahn-Haltestelle;Regelhaltestelle;https://opendatabs.github.io/map-links/?lat=47.42742940931078&lon=7.771145713324607&p1=Liniennetz_OEV%252CSchifffahrt&p2=Liniennetz_OEV%3DLN_BusZugang%252CLN_TramZugang%252CLN_Tramhaltestelle%252CLN_KombihaltestelleTramBus%252CLN_KombihalteortTramBus%252
